interaction_id,customer_id,policy_id,channel_id,agent_id,interaction_datetime,interaction_year,interaction_type,interaction_reason,direction,duration_seconds,sentiment_score,resolved_flag
INT_00000071424,CUST_00006915,POL_000011028,CH_CALL_CENTER,AGT_00131,2026-04-10T13:20:00+00:00,2026,BRANCH_MEETING,BILLING,INBOUND,991,0.31,true
INT_00000071425,CUST_00006915,POL_000011028,CH_SMS,,2026-01-31T13:58:00+00:00,2026,CALL,QUOTE,INBOUND,1052,0.206,true
INT_00000071426,CUST_00006915,POL_000011028,CH_EMAIL,,2024-08-28T08:26:00+00:00,2024,MOBILE_SESSION,COMPLAINT,INBOUND,448,-0.923,true
INT_00000071427,CUST_00006915,POL_000011028,CH_BRANCH,AGT_00129,2025-12-25T08:55:00+00:00,2025,CALL,RENEWAL,OUTBOUND,1454,-0.496,true
INT_00000071428,CUST_00006915,POL_000011028,CH_MOBILE,,2024-10-17T14:22:00+00:00,2024,MOBILE_SESSION,QUOTE,INBOUND,374,-0.102,true
INT_00000071429,CUST_00006915,POL_000011028,CH_WEB,,2025-05-03T10:22:00+00:00,2025,CHAT,QUOTE,INBOUND,1298,-0.47,false
INT_00000071430,CUST_00006915,POL_000011028,CH_MOBILE,,2025-08-02T11:53:00+00:00,2025,SMS,GENERAL_SERVICE,INBOUND,800,-0.933,true
INT_00000071431,CUST_00006915,POL_000011028,CH_CALL_CENTER,AGT_00130,2026-04-26T16:54:00+00:00,2026,CALL,BILLING,INBOUND,706,0.188,true
INT_00000071432,CUST_00006915,POL_000011028,CH_EMAIL,,2025-11-19T11:34:00+00:00,2025,MOBILE_SESSION,RETENTION,OUTBOUND,1444,0.037,false
INT_00000071433,CUST_00006915,POL_000011028,CH_MOBILE,,2025-08-31T15:19:00+00:00,2025,WEB_VISIT,CLAIM,INBOUND,1109,-0.116,false
INT_00000071434,CUST_00006915,POL_000011028,CH_EMAIL,,2024-08-15T16:08:00+00:00,2024,CHAT,QUOTE,INBOUND,65,0.15,true
INT_00000071435,CUST_00006916,POL_000011029,CH_CALL_CENTER,AGT_00159,2021-10-11T18:19:00+00:00,2021,MOBILE_SESSION,GENERAL_SERVICE,INBOUND,835,0.154,true
INT_00000071436,CUST_00006916,POL_000011030,CH_BRANCH,AGT_00159,2025-06-10T10:22:00+00:00,2025,WEB_VISIT,BILLING,INBOUND,384,-0.267,true
INT_00000071437,CUST_00006916,POL_000011029,CH_SMS,,2024-03-19T13:48:00+00:00,2024,MOBILE_SESSION,GENERAL_SERVICE,INBOUND,161,-0.007,true
INT_00000071438,CUST_00006916,POL_000011029,CH_EMAIL,,2024-09-17T09:40:00+00:00,2024,EMAIL,RENEWAL,INBOUND,848,0.064,true
INT_00000071439,CUST_00006916,POL_000011030,CH_MOBILE,,2022-10-16T15:10:00+00:00,2022,CHAT,RENEWAL,INBOUND,1620,0.589,true
INT_00000071440,CUST_00006916,POL_000011029,CH_MOBILE,,2023-11-04T14:46:00+00:00,2023,MOBILE_SESSION,GENERAL_SERVICE,INBOUND,1636,0.363,true
INT_00000071441,CUST_00006916,POL_000011030,CH_SMS,,2025-12-06T12:26:00+00:00,2025,CHAT,RENEWAL,INBOUND,1211,-0.193,true
INT_00000071442,CUST_00006916,POL_000011030,CH_CALL_CENTER,AGT_00157,2025-02-21T08:41:00+00:00,2025,CHAT,CLAIM,INBOUND,1321,0.21,true
INT_00000071443,CUST_00006916,POL_000011030,CH_WEB,,2022-08-08T09:23:00+00:00,2022,CHAT,BILLING,INBOUND,279,0.778,true
INT_00000071444,CUST_00006916,POL_000011030,CH_BRANCH,AGT_00158,2021-04-02T19:21:00+00:00,2021,WEB_VISIT,QUOTE,INBOUND,1050,0.931,true
INT_00000071445,CUST_00006917,POL_000011031,CH_WEB,,2026-04-26T10:02:00+00:00,2026,CALL,CLAIM,INBOUND,477,0.328,true
INT_00000071446,CUST_00006917,POL_000011031,CH_EMAIL,,2026-04-29T14:15:00+00:00,2026,MOBILE_SESSION,BILLING,INBOUND,1480,-0.206,true
INT_00000071447,CUST_00006917,POL_000011031,CH_SMS,,2026-06-13T20:12:00+00:00,2026,WEB_VISIT,CLAIM,INBOUND,82,0.151,true
INT_00000071448,CUST_00006917,POL_000011031,CH_CALL_CENTER,AGT_00033,2025-12-31T08:03:00+00:00,2025,SMS,RENEWAL,OUTBOUND,1300,0.346,false
INT_00000071449,CUST_00006917,POL_000011031,CH_MOBILE,,2026-05-04T16:22:00+00:00,2026,MOBILE_SESSION,BILLING,INBOUND,1730,-0.047,true
INT_00000071450,CUST_00006917,POL_000011031,CH_MOBILE,,2026-04-07T16:33:00+00:00,2026,EMAIL,GENERAL_SERVICE,INBOUND,594,0.227,false
INT_00000071451,CUST_00006917,POL_000011031,CH_SMS,,2026-03-15T19:17:00+00:00,2026,BRANCH_MEETING,GENERAL_SERVICE,INBOUND,514,-0.145,false
INT_00000071452,CUST_00006917,POL_000011031,CH_MOBILE,,2026-04-02T08:01:00+00:00,2026,WEB_VISIT,RENEWAL,OUTBOUND,139,0.604,true
INT_00000071453,CUST_00006917,POL_000011031,CH_CALL_CENTER,AGT_00031,2026-02-01T09:54:00+00:00,2026,WEB_VISIT,RENEWAL,OUTBOUND,1191,-0.338,false
INT_00000071454,CUST_00006917,POL_000011031,CH_BRANCH,AGT_00031,2026-01-02T08:26:00+00:00,2026,WEB_VISIT,BILLING,INBOUND,491,-0.369,true
INT_00000071455,CUST_00006917,POL_000011031,CH_BRANCH,AGT_00033,2026-06-30T14:00:00+00:00,2026,BRANCH_MEETING,CLAIM,INBOUND,1095,0.34,true
INT_00000071456,CUST_00006917,POL_000011031,CH_BRANCH,AGT_00033,2026-06-25T10:43:00+00:00,2026,BRANCH_MEETING,GENERAL_SERVICE,INBOUND,1119,0.095,true
INT_00000071457,CUST_00006917,POL_000011031,CH_WEB,,2025-12-21T18:14:00+00:00,2025,WEB_VISIT,RETENTION,OUTBOUND,1655,0.317,true
INT_00000071458,CUST_00006918,POL_000011032,CH_MOBILE,,2025-12-30T16:44:00+00:00,2025,EMAIL,RETENTION,OUTBOUND,1425,-0.303,false
INT_00000071459,CUST_00006918,POL_000011032,CH_CALL_CENTER,AGT_00067,2026-02-18T19:37:00+00:00,2026,MOBILE_SESSION,QUOTE,INBOUND,853,0.022,true
INT_00000071460,CUST_00006918,POL_000011032,CH_WEB,,2026-01-04T14:46:00+00:00,2026,CALL,RENEWAL,INBOUND,1505,-0.119,true
INT_00000071461,CUST_00006918,POL_000011032,CH_MOBILE,,2025-10-31T17:46:00+00:00,2025,WEB_VISIT,CLAIM,INBOUND,826,-0.03,true
INT_00000071462,CUST_00006918,POL_000011032,CH_CALL_CENTER,AGT_00068,2026-06-04T14:45:00+00:00,2026,CHAT,RENEWAL,OUTBOUND,594,-0.843,false
INT_00000071463,CUST_00006918,POL_000011032,CH_CALL_CENTER,AGT_00066,2026-04-01T18:07:00+00:00,2026,BRANCH_MEETING,COMPLAINT,INBOUND,410,-0.588,true
INT_00000071464,CUST_00006918,POL_000011032,CH_BRANCH,AGT_00068,2026-04-17T15:48:00+00:00,2026,EMAIL,CLAIM,INBOUND,994,0.629,true
INT_00000071465,CUST_00006918,POL_000011032,CH_BRANCH,AGT_00068,2026-01-15T17:35:00+00:00,2026,WEB_VISIT,GENERAL_SERVICE,INBOUND,1123,-0.024,true
INT_00000071466,CUST_00006918,POL_000011032,CH_CALL_CENTER,,2025-12-20T12:08:00+00:00,2025,CALL,COMPLAINT,INBOUND,1082,0.482,true
INT_00000071467,CUST_00006918,POL_000011032,CH_WEB,,2025-12-06T18:24:00+00:00,2025,WEB_VISIT,RETENTION,OUTBOUND,819,-0.241,false
INT_00000071468,CUST_00006919,POL_000011034,CH_WEB,,2023-06-18T09:47:00+00:00,2023,EMAIL,GENERAL_SERVICE,INBOUND,1654,0.541,false
INT_00000071469,CUST_00006919,POL_000011034,CH_CALL_CENTER,AGT_00032,2022-10-14T13:31:00+00:00,2022,CALL,CLAIM,INBOUND,345,-0.401,false
INT_00000071470,CUST_00006919,POL_000011034,CH_CALL_CENTER,AGT_00032,2023-08-15T13:17:00+00:00,2023,WEB_VISIT,CLAIM,INBOUND,1237,-0.016,true
INT_00000071471,CUST_00006919,POL_000011034,CH_MOBILE,,2025-10-21T19:30:00+00:00,2025,EMAIL,RENEWAL,INBOUND,160,-0.568,true
INT_00000071472,CUST_00006919,POL_000011034,CH_MOBILE,,2023-04-23T14:07:00+00:00,2023,CALL,BILLING,INBOUND,1303,0.609,true
INT_00000071473,CUST_00006919,POL_000011033,CH_CALL_CENTER,AGT_00031,2025-05-26T10:33:00+00:00,2025,BRANCH_MEETING,GENERAL_SERVICE,INBOUND,358,-0.131,true
INT_00000071474,CUST_00006919,POL_000011034,CH_WEB,,2023-09-03T11:37:00+00:00,2023,EMAIL,GENERAL_SERVICE,INBOUND,326,-0.186,true
INT_00000071475,CUST_00006919,POL_000011034,CH_EMAIL,,2023-04-28T16:40:00+00:00,2023,CHAT,RETENTION,INBOUND,1503,-0.372,false
INT_00000071476,CUST_00006919,POL_000011033,CH_WEB,,2022-11-10T15:12:00+00:00,2022,SMS,RENEWAL,OUTBOUND,1069,-0.045,true
INT_00000071477,CUST_00006919,POL_000011033,CH_EMAIL,,2022-04-28T15:45:00+00:00,2022,BRANCH_MEETING,QUOTE,INBOUND,1296,0.285,true
INT_00000071478,CUST_00006919,POL_000011033,CH_EMAIL,,2025-09-25T17:47:00+00:00,2025,BRANCH_MEETING,BILLING,INBOUND,409,-0.345,true
INT_00000071479,CUST_00006919,POL_000011034,CH_CALL_CENTER,AGT_00031,2026-04-27T08:40:00+00:00,2026,WEB_VISIT,CLAIM,INBOUND,1314,-0.5,false
INT_00000071480,CUST_00006920,POL_000011035,CH_EMAIL,,2025-07-31T18:27:00+00:00,2025,WEB_VISIT,GENERAL_SERVICE,INBOUND,1354,0.462,true
INT_00000071481,CUST_00006920,POL_000011035,CH_MOBILE,,2026-02-14T10:29:00+00:00,2026,MOBILE_SESSION,GENERAL_SERVICE,INBOUND,728,0.256,true
INT_00000071482,CUST_00006920,POL_000011035,CH_EMAIL,,2026-05-14T20:17:00+00:00,2026,CALL,QUOTE,INBOUND,768,1,true
INT_00000071483,CUST_00006920,POL_000011035,CH_MOBILE,,2024-12-08T12:59:00+00:00,2024,WEB_VISIT,BILLING,INBOUND,1387,0.523,false
INT_00000071484,CUST_00006920,POL_000011035,CH_SMS,,2025-03-19T16:23:00+00:00,2025,EMAIL,RETENTION,OUTBOUND,988,0.251,true
INT_00000071485,CUST_00006920,POL_000011035,CH_CALL_CENTER,AGT_00165,2025-05-18T12:52:00+00:00,2025,CALL,COMPLAINT,INBOUND,579,-0.586,true
INT_00000071486,CUST_00006920,POL_000011035,CH_EMAIL,,2025-08-25T18:55:00+00:00,2025,WEB_VISIT,RENEWAL,INBOUND,564,0.078,true
INT_00000071487,CUST_00006920,POL_000011035,CH_MOBILE,,2026-02-03T11:49:00+00:00,2026,BRANCH_MEETING,GENERAL_SERVICE,INBOUND,1031,0.284,true
INT_00000071488,CUST_00006920,POL_000011035,CH_WEB,,2024-11-27T19:28:00+00:00,2024,MOBILE_SESSION,COMPLAINT,INBOUND,144,-0.805,false
INT_00000071489,CUST_00006920,POL_000011035,CH_WEB,,2024-11-22T11:38:00+00:00,2024,CALL,GENERAL_SERVICE,INBOUND,1156,0.8,true
INT_00000071490,CUST_00006920,POL_000011035,CH_EMAIL,,2025-10-02T17:23:00+00:00,2025,BRANCH_MEETING,RENEWAL,INBOUND,1479,0.597,true
INT_00000071491,CUST_00006921,POL_000011036,CH_EMAIL,,2025-09-19T20:40:00+00:00,2025,MOBILE_SESSION,GENERAL_SERVICE,INBOUND,50,0.571,true
INT_00000071492,CUST_00006921,POL_000011036,CH_WEB,,2025-09-30T14:39:00+00:00,2025,CALL,RENEWAL,OUTBOUND,1159,0.672,true
INT_00000071493,CUST_00006921,POL_000011036,CH_CALL_CENTER,AGT_00032,2026-01-08T19:11:00+00:00,2026,CHAT,BILLING,INBOUND,998,-0.116,true
INT_00000071494,CUST_00006921,POL_000011036,CH_BRANCH,AGT_00032,2025-11-25T18:49:00+00:00,2025,SMS,BILLING,INBOUND,540,-0.056,true
INT_00000071495,CUST_00006921,POL_000011036,CH_WEB,,2025-06-14T19:10:00+00:00,2025,CALL,GENERAL_SERVICE,INBOUND,702,0.902,true
INT_00000071496,CUST_00006921,POL_000011036,CH_SMS,,2025-09-22T09:33:00+00:00,2025,EMAIL,QUOTE,INBOUND,1322,0.601,false
INT_00000071497,CUST_00006921,POL_000011036,CH_EMAIL,,2026-05-31T10:57:00+00:00,2026,WEB_VISIT,COMPLAINT,INBOUND,1337,0.474,true
INT_00000071498,CUST_00006921,POL_000011036,CH_BRANCH,AGT_00032,2025-10-24T12:14:00+00:00,2025,WEB_VISIT,GENERAL_SERVICE,INBOUND,1455,0.322,true
INT_00000071499,CUST_00006922,POL_000011037,CH_WEB,,2023-07-19T18:51:00+00:00,2023,EMAIL,QUOTE,INBOUND,1043,0.045,true
INT_00000071500,CUST_00006922,POL_000011037,CH_BRANCH,AGT_00073,2021-07-18T14:57:00+00:00,2021,SMS,GENERAL_SERVICE,INBOUND,1011,-0.173,true
INT_00000071501,CUST_00006922,POL_000011037,CH_CALL_CENTER,AGT_00074,2024-08-21T11:01:00+00:00,2024,WEB_VISIT,QUOTE,INBOUND,329,-0.598,true
INT_00000071502,CUST_00006922,POL_000011037,CH_WEB,,2021-12-30T13:30:00+00:00,2021,WEB_VISIT,GENERAL_SERVICE,INBOUND,688,0.697,true
INT_00000071503,CUST_00006922,POL_000011037,CH_BRANCH,AGT_00073,2021-01-19T10:01:00+00:00,2021,CALL,RENEWAL,OUTBOUND,1651,-0.253,true
INT_00000071504,CUST_00006922,POL_000011037,CH_MOBILE,,2023-08-24T20:58:00+00:00,2023,EMAIL,BILLING,INBOUND,1144,0.527,true
INT_00000071505,CUST_00006922,POL_000011037,CH_CALL_CENTER,AGT_00073,2024-09-11T10:17:00+00:00,2024,CHAT,QUOTE,INBOUND,1436,0.067,true
INT_00000071506,CUST_00006922,POL_000011037,CH_CALL_CENTER,AGT_00075,2024-05-18T08:11:00+00:00,2024,WEB_VISIT,CLAIM,INBOUND,297,0.066,false
INT_00000071507,CUST_00006922,POL_000011037,CH_MOBILE,,2022-12-21T20:11:00+00:00,2022,WEB_VISIT,BILLING,INBOUND,510,-0.263,false
INT_00000071508,CUST_00006922,POL_000011037,CH_SMS,,2024-08-17T09:09:00+00:00,2024,WEB_VISIT,RETENTION,INBOUND,1749,1,true
INT_00000071509,CUST_00006923,POL_000011038,CH_SMS,,2026-04-24T10:05:00+00:00,2026,CALL,GENERAL_SERVICE,INBOUND,1433,0.626,true
INT_00000071510,CUST_00006923,POL_000011039,CH_MOBILE,,2026-06-21T12:45:00+00:00,2026,CHAT,QUOTE,INBOUND,506,0.46,true
INT_00000071511,CUST_00006923,POL_000011038,CH_MOBILE,,2026-01-20T17:33:00+00:00,2026,MOBILE_SESSION,GENERAL_SERVICE,INBOUND,402,0.674,true
INT_00000071512,CUST_00006923,POL_000011038,CH_CALL_CENTER,AGT_00081,2026-04-03T18:29:00+00:00,2026,MOBILE_SESSION,CLAIM,INBOUND,202,-0.516,true
INT_00000071513,CUST_00006923,POL_000011039,CH_CALL_CENTER,AGT_00081,2026-03-05T16:10:00+00:00,2026,MOBILE_SESSION,COMPLAINT,INBOUND,301,-0.774,true
INT_00000071514,CUST_00006923,POL_000011038,CH_BRANCH,AGT_00080,2026-02-21T13:16:00+00:00,2026,WEB_VISIT,COMPLAINT,INBOUND,275,-0.838,true
INT_00000071515,CUST_00006923,POL_000011039,CH_SMS,,2026-02-04T12:24:00+00:00,2026,CHAT,GENERAL_SERVICE,INBOUND,1647,-0.133,true
INT_00000071516,CUST_00006923,POL_000011039,CH_WEB,,2026-02-07T20:49:00+00:00,2026,EMAIL,CLAIM,INBOUND,350,-0.25,false
INT_00000071517,CUST_00006923,POL_000011039,CH_EMAIL,,2026-03-25T19:18:00+00:00,2026,WEB_VISIT,QUOTE,INBOUND,1255,1,true
INT_00000071518,CUST_00006923,POL_000011038,CH_SMS,,2026-04-21T17:30:00+00:00,2026,EMAIL,QUOTE,INBOUND,1256,-0.391,false
INT_00000071519,CUST_00006924,POL_000011042,CH_WEB,,2024-07-18T14:38:00+00:00,2024,MOBILE_SESSION,GENERAL_SERVICE,INBOUND,954,-0.473,true
INT_00000071520,CUST_00006924,POL_000011042,CH_WEB,,2025-08-01T18:36:00+00:00,2025,WEB_VISIT,CLAIM,INBOUND,138,0.227,true
INT_00000071521,CUST_00006924,POL_000011041,CH_EMAIL,,2026-05-03T15:13:00+00:00,2026,WEB_VISIT,QUOTE,INBOUND,982,0.448,true
INT_00000071522,CUST_00006924,POL_000011042,CH_EMAIL,,2024-12-10T12:09:00+00:00,2024,WEB_VISIT,RETENTION,OUTBOUND,1487,-0.633,true
INT_00000071523,CUST_00006924,POL_000011041,CH_EMAIL,,2026-02-12T15:58:00+00:00,2026,CALL,BILLING,INBOUND,1540,0.752,true
INT_00000071524,CUST_00006924,POL_000011041,CH_BRANCH,AGT_00046,2024-09-05T16:11:00+00:00,2024,BRANCH_MEETING,RENEWAL,OUTBOUND,291,0.723,true
INT_00000071525,CUST_00006924,POL_000011041,CH_MOBILE,,2026-04-15T18:06:00+00:00,2026,EMAIL,QUOTE,INBOUND,783,0.951,true
INT_00000071526,CUST_00006925,POL_000011045,CH_MOBILE,,2025-10-15T18:13:00+00:00,2025,EMAIL,GENERAL_SERVICE,INBOUND,528,0.262,true
INT_00000071527,CUST_00006925,POL_000011045,CH_WEB,,2025-03-12T16:38:00+00:00,2025,MOBILE_SESSION,RETENTION,OUTBOUND,786,-0.281,false
INT_00000071528,CUST_00006925,POL_000011044,CH_WEB,,2026-04-20T08:22:00+00:00,2026,WEB_VISIT,RENEWAL,INBOUND,239,0.341,true
INT_00000071529,CUST_00006925,POL_000011045,CH_CALL_CENTER,AGT_00143,2025-02-22T09:39:00+00:00,2025,MOBILE_SESSION,RETENTION,OUTBOUND,1479,-0.15,true
INT_00000071530,CUST_00006925,POL_000011045,CH_EMAIL,,2025-01-19T16:24:00+00:00,2025,MOBILE_SESSION,GENERAL_SERVICE,INBOUND,989,0.238,false
INT_00000071531,CUST_00006925,POL_000011044,CH_WEB,,2026-01-20T12:26:00+00:00,2026,EMAIL,RENEWAL,OUTBOUND,918,-0.409,true
INT_00000071532,CUST_00006925,POL_000011043,CH_EMAIL,,2026-06-30T13:59:00+00:00,2026,MOBILE_SESSION,QUOTE,INBOUND,108,0.084,true
INT_00000071533,CUST_00006925,POL_000011043,CH_MOBILE,,2024-04-23T16:01:00+00:00,2024,CALL,RENEWAL,INBOUND,1055,0.264,true
INT_00000071534,CUST_00006925,POL_000011044,CH_WEB,,2025-11-29T15:22:00+00:00,2025,WEB_VISIT,BILLING,INBOUND,192,0.403,true
INT_00000071535,CUST_00006925,POL_000011045,CH_MOBILE,,2025-09-18T12:53:00+00:00,2025,EMAIL,BILLING,INBOUND,571,-0.15,true
INT_00000071536,CUST_00006925,POL_000011045,CH_EMAIL,,2024-03-23T11:00:00+00:00,2024,EMAIL,CLAIM,INBOUND,1089,0.443,false
INT_00000071537,CUST_00006925,POL_000011045,CH_MOBILE,,2023-08-23T11:37:00+00:00,2023,EMAIL,BILLING,INBOUND,187,0.248,true
INT_00000071538,CUST_00006925,POL_000011045,CH_EMAIL,,2023-07-20T15:30:00+00:00,2023,MOBILE_SESSION,CLAIM,INBOUND,307,-0.542,false
INT_00000071539,CUST_00006925,POL_000011043,CH_CALL_CENTER,AGT_00143,2023-07-19T16:30:00+00:00,2023,WEB_VISIT,CLAIM,INBOUND,459,0.186,true
INT_00000071540,CUST_00006925,POL_000011043,CH_EMAIL,,2024-03-19T08:34:00+00:00,2024,CALL,BILLING,INBOUND,304,0.157,true
INT_00000071541,CUST_00006925,POL_000011045,CH_MOBILE,,2024-10-27T18:47:00+00:00,2024,MOBILE_SESSION,GENERAL_SERVICE,INBOUND,877,0.539,false
INT_00000071542,CUST_00006926,POL_000011046,CH_MOBILE,,2026-01-12T17:46:00+00:00,2026,WEB_VISIT,BILLING,INBOUND,566,0.484,true
INT_00000071543,CUST_00006926,POL_000011046,CH_CALL_CENTER,AGT_00095,2022-12-28T16:51:00+00:00,2022,EMAIL,QUOTE,INBOUND,887,0.37,true
INT_00000071544,CUST_00006926,POL_000011046,CH_CALL_CENTER,AGT_00096,2025-03-26T09:59:00+00:00,2025,CALL,QUOTE,INBOUND,1158,0.062,false
INT_00000071545,CUST_00006926,POL_000011046,CH_BRANCH,AGT_00094,2023-08-19T20:29:00+00:00,2023,MOBILE_SESSION,COMPLAINT,INBOUND,1008,-0.564,true
INT_00000071546,CUST_00006926,POL_000011046,CH_WEB,,2024-11-29T09:24:00+00:00,2024,MOBILE_SESSION,QUOTE,INBOUND,471,0.036,false
INT_00000071547,CUST_00006926,POL_000011046,CH_WEB,,2024-09-12T17:09:00+00:00,2024,CALL,GENERAL_SERVICE,INBOUND,417,0.058,true
INT_00000071548,CUST_00006926,POL_000011046,CH_WEB,,2023-06-26T10:10:00+00:00,2023,CALL,QUOTE,INBOUND,1069,-0.468,false
INT_00000071549,CUST_00006926,POL_000011046,CH_EMAIL,,2026-05-30T16:12:00+00:00,2026,CALL,QUOTE,INBOUND,1195,-0.33,false
INT_00000071550,CUST_00006926,POL_000011046,CH_CALL_CENTER,AGT_00095,2021-11-24T17:22:00+00:00,2021,MOBILE_SESSION,GENERAL_SERVICE,INBOUND,982,0.553,true
INT_00000071551,CUST_00006927,POL_000011047,CH_BRANCH,AGT_00081,2026-01-18T12:44:00+00:00,2026,WEB_VISIT,RENEWAL,INBOUND,973,-0.109,true
INT_00000071552,CUST_00006927,POL_000011047,CH_WEB,,2025-11-05T18:59:00+00:00,2025,WEB_VISIT,RETENTION,INBOUND,166,-0.247,true
INT_00000071553,CUST_00006927,POL_000011047,CH_WEB,,2025-12-01T14:30:00+00:00,2025,MOBILE_SESSION,CLAIM,INBOUND,674,0.548,true
INT_00000071554,CUST_00006927,POL_000011047,CH_CALL_CENTER,AGT_00080,2026-03-06T08:18:00+00:00,2026,CALL,BILLING,INBOUND,1043,-1,false
INT_00000071555,CUST_00006927,POL_000011047,CH_WEB,,2026-03-25T15:53:00+00:00,2026,EMAIL,COMPLAINT,INBOUND,935,-1,false
INT_00000071556,CUST_00006927,POL_000011047,CH_EMAIL,,2025-10-08T19:40:00+00:00,2025,BRANCH_MEETING,QUOTE,INBOUND,793,0.223,true
INT_00000071557,CUST_00006927,POL_000011047,CH_MOBILE,,2026-01-04T08:46:00+00:00,2026,CALL,RENEWAL,OUTBOUND,402,0.793,true
INT_00000071558,CUST_00006927,POL_000011047,CH_CALL_CENTER,AGT_00080,2025-12-28T17:41:00+00:00,2025,MOBILE_SESSION,RENEWAL,INBOUND,582,0.713,true
INT_00000071559,CUST_00006927,POL_000011047,CH_WEB,,2026-06-12T19:35:00+00:00,2026,MOBILE_SESSION,GENERAL_SERVICE,INBOUND,297,-0.478,true
INT_00000071560,CUST_00006928,POL_000011048,CH_MOBILE,,2021-01-01T18:31:00+00:00,2021,BRANCH_MEETING,QUOTE,INBOUND,951,-0.272,true
INT_00000071561,CUST_00006928,POL_000011049,CH_MOBILE,,2022-03-19T16:57:00+00:00,2022,MOBILE_SESSION,QUOTE,INBOUND,1374,0.116,true
INT_00000071562,CUST_00006928,POL_000011049,CH_BRANCH,AGT_00089,2024-12-17T13:04:00+00:00,2024,CALL,QUOTE,INBOUND,467,-0.347,false
INT_00000071563,CUST_00006928,POL_000011049,CH_CALL_CENTER,AGT_00089,2024-12-20T09:08:00+00:00,2024,CHAT,RETENTION,OUTBOUND,1029,-0.021,true
INT_00000071564,CUST_00006928,POL_000011048,CH_MOBILE,,2024-04-13T15:13:00+00:00,2024,WEB_VISIT,BILLING,INBOUND,998,-0.29,false
INT_00000071565,CUST_00006928,POL_000011048,CH_BRANCH,AGT_00088,2025-07-05T11:21:00+00:00,2025,EMAIL,BILLING,INBOUND,243,-0.049,true
INT_00000071566,CUST_00006928,POL_000011048,CH_MOBILE,,2024-11-28T18:44:00+00:00,2024,BRANCH_MEETING,QUOTE,INBOUND,372,0.315,false
INT_00000071567,CUST_00006928,POL_000011048,CH_WEB,,2022-01-26T12:18:00+00:00,2022,CHAT,BILLING,INBOUND,586,0.152,true
INT_00000071568,CUST_00006928,POL_000011048,CH_WEB,,2023-09-28T16:16:00+00:00,2023,CHAT,CLAIM,INBOUND,864,0.028,true
INT_00000071569,CUST_00006929,POL_000011050,CH_MOBILE,,2025-06-30T09:07:00+00:00,2025,CHAT,RETENTION,OUTBOUND,1340,-0.022,false
INT_00000071570,CUST_00006929,POL_000011050,CH_WEB,,2025-02-25T12:46:00+00:00,2025,CHAT,GENERAL_SERVICE,INBOUND,1054,0.369,true
INT_00000071571,CUST_00006929,POL_000011050,CH_CALL_CENTER,AGT_00045,2023-12-04T08:34:00+00:00,2023,WEB_VISIT,RETENTION,OUTBOUND,698,-0.614,false
INT_00000071572,CUST_00006929,POL_000011050,CH_MOBILE,,2023-12-13T10:55:00+00:00,2023,BRANCH_MEETING,GENERAL_SERVICE,INBOUND,780,-0.616,false
INT_00000071573,CUST_00006929,POL_000011050,CH_CALL_CENTER,AGT_00045,2024-02-15T14:27:00+00:00,2024,MOBILE_SESSION,RETENTION,INBOUND,279,0.085,true
INT_00000071574,CUST_00006929,POL_000011050,CH_MOBILE,,2026-05-31T20:22:00+00:00,2026,CHAT,RENEWAL,OUTBOUND,389,-0.387,false
INT_00000071575,CUST_00006929,POL_000011050,CH_MOBILE,,2023-12-22T14:22:00+00:00,2023,EMAIL,COMPLAINT,INBOUND,613,0.634,true
INT_00000071576,CUST_00006929,POL_000011050,CH_BRANCH,AGT_00046,2025-09-26T13:25:00+00:00,2025,CHAT,GENERAL_SERVICE,INBOUND,720,0.424,true
INT_00000071577,CUST_00006929,POL_000011050,CH_WEB,,2023-12-19T11:19:00+00:00,2023,CALL,QUOTE,INBOUND,1331,0.045,true
INT_00000071578,CUST_00006929,POL_000011050,CH_MOBILE,,2025-02-08T16:47:00+00:00,2025,CALL,GENERAL_SERVICE,INBOUND,194,0.232,false
INT_00000071579,CUST_00006929,POL_000011050,CH_MOBILE,,2026-04-06T11:08:00+00:00,2026,CHAT,QUOTE,INBOUND,324,0.57,true
INT_00000071580,CUST_00006930,POL_000011051,CH_MOBILE,,2026-02-19T14:33:00+00:00,2026,CHAT,QUOTE,INBOUND,1597,-0.371,true
INT_00000071581,CUST_00006930,POL_000011052,CH_MOBILE,,2024-08-11T16:26:00+00:00,2024,BRANCH_MEETING,QUOTE,INBOUND,1300,1,true
INT_00000071582,CUST_00006930,POL_000011051,CH_WEB,,2025-08-08T20:00:00+00:00,2025,WEB_VISIT,GENERAL_SERVICE,INBOUND,579,-0.343,true
INT_00000071583,CUST_00006930,POL_000011051,CH_EMAIL,,2022-10-16T14:57:00+00:00,2022,CALL,GENERAL_SERVICE,INBOUND,400,0.434,true
INT_00000071584,CUST_00006930,POL_000011053,CH_MOBILE,,2025-05-03T15:51:00+00:00,2025,CALL,BILLING,INBOUND,1749,-0.115,true
INT_00000071585,CUST_00006930,POL_000011051,CH_WEB,,2023-12-20T08:35:00+00:00,2023,CALL,CLAIM,INBOUND,1699,0.578,true
INT_00000071586,CUST_00006930,POL_000011053,CH_EMAIL,,2022-09-08T20:36:00+00:00,2022,WEB_VISIT,RENEWAL,OUTBOUND,493,0.891,true
