case_id,customer_id,policy_id,interaction_id,opened_datetime,closed_datetime,case_type,priority,case_status,sla_breached_flag,resolution_code,satisfaction_score
CAS_0000012715,CUST_00007167,POL_000011418,INT_00000074020,2024-01-15T17:00:00+00:00,2024-01-30T00:00:00+00:00,BILLING,MEDIUM,CLOSED,true,ESCALATED_BACKOFFICE,2.56
CAS_0000012716,CUST_00007167,POL_000011418,INT_00000074022,2024-03-18T08:00:00+00:00,2024-04-10T00:00:00+00:00,CLAIM_SUPPORT,MEDIUM,CLOSED,false,COMPENSATED,3.51
CAS_0000012717,CUST_00007167,POL_000011417,INT_00000074023,2025-07-25T10:00:00+00:00,2025-07-29T00:00:00+00:00,CLAIM_SUPPORT,MEDIUM,CLOSED,false,DOCUMENT_REQUESTED,3.71
CAS_0000012718,CUST_00007167,POL_000011417,INT_00000074027,2026-04-26T10:00:00+00:00,2026-05-09T00:00:00+00:00,BILLING,MEDIUM,CLOSED,false,DOCUMENT_REQUESTED,4.49
CAS_0000012719,CUST_00007169,POL_000011420,INT_00000074036,2023-07-17T15:00:00+00:00,2023-07-19T00:00:00+00:00,CLAIM_SUPPORT,HIGH,CLOSED,false,ANSWERED,4.13
CAS_0000012720,CUST_00007169,POL_000011420,INT_00000074040,2026-03-15T10:00:00+00:00,2026-03-22T00:00:00+00:00,COMPLAINT,MEDIUM,ESCALATED,false,COMPENSATED,3.74
CAS_0000012721,CUST_00007170,POL_000011422,INT_00000074050,2026-02-03T10:00:00+00:00,2026-02-11T00:00:00+00:00,CLAIM_SUPPORT,MEDIUM,RESOLVED,true,ESCALATED_BACKOFFICE,1.53
CAS_0000012722,CUST_00007170,POL_000011422,INT_00000074053,2026-01-20T11:00:00+00:00,2026-02-14T00:00:00+00:00,COMPLAINT,LOW,RESOLVED,false,ESCALATED_BACKOFFICE,3.1
CAS_0000012723,CUST_00007170,POL_000011423,INT_00000074058,2026-04-23T12:00:00+00:00,2026-04-27T00:00:00+00:00,BILLING,MEDIUM,CLOSED,false,COMPENSATED,4.46
CAS_0000012724,CUST_00007173,POL_000011429,INT_00000074081,2022-11-25T16:00:00+00:00,2022-12-19T00:00:00+00:00,COMPLAINT,HIGH,RESOLVED,false,ANSWERED,4.23
CAS_0000012725,CUST_00007173,POL_000011429,INT_00000074084,2025-07-26T09:00:00+00:00,2025-08-14T00:00:00+00:00,COMPLAINT,MEDIUM,RESOLVED,true,ANSWERED,2.9
CAS_0000012726,CUST_00007173,POL_000011429,INT_00000074091,2025-11-30T15:00:00+00:00,2025-12-05T00:00:00+00:00,COMPLAINT,HIGH,RESOLVED,false,COMPENSATED,3.55
CAS_0000012727,CUST_00007173,POL_000011429,INT_00000074094,2025-08-27T15:00:00+00:00,2025-09-12T00:00:00+00:00,COMPLAINT,MEDIUM,CLOSED,false,COMPENSATED,1.87
CAS_0000012728,CUST_00007174,POL_000011432,INT_00000074106,2022-03-09T13:00:00+00:00,2022-03-18T00:00:00+00:00,BILLING,HIGH,RESOLVED,false,COMPENSATED,2.7
CAS_0000012729,CUST_00007174,POL_000011433,INT_00000074108,2022-09-30T17:00:00+00:00,2022-10-09T00:00:00+00:00,CLAIM_SUPPORT,MEDIUM,CLOSED,false,ANSWERED,3.44
CAS_0000012730,CUST_00007174,POL_000011431,INT_00000074110,2026-04-11T09:00:00+00:00,2026-04-24T00:00:00+00:00,COMPLAINT,MEDIUM,RESOLVED,false,DOCUMENT_REQUESTED,1.74
CAS_0000012731,CUST_00007175,POL_000011434,INT_00000074113,2026-01-27T11:00:00+00:00,2026-02-14T00:00:00+00:00,CLAIM_SUPPORT,MEDIUM,RESOLVED,true,ANSWERED,
CAS_0000012732,CUST_00007176,POL_000011435,INT_00000074127,2025-11-29T18:00:00+00:00,2025-12-14T00:00:00+00:00,BILLING,MEDIUM,RESOLVED,false,DOCUMENT_REQUESTED,3.12
CAS_0000012733,CUST_00007177,POL_000011436,INT_00000074138,2025-01-18T11:00:00+00:00,2025-01-19T00:00:00+00:00,BILLING,MEDIUM,CLOSED,false,DOCUMENT_REQUESTED,4.25
CAS_0000012734,CUST_00007177,POL_000011436,INT_00000074139,2022-03-30T08:00:00+00:00,2022-04-08T00:00:00+00:00,BILLING,HIGH,RESOLVED,true,ANSWERED,2.25
CAS_0000012735,CUST_00007177,POL_000011436,INT_00000074141,2022-04-02T17:00:00+00:00,2022-04-09T00:00:00+00:00,BILLING,MEDIUM,RESOLVED,false,ANSWERED,3.28
CAS_0000012736,CUST_00007178,POL_000011437,INT_00000074146,2023-06-22T10:00:00+00:00,2023-06-29T00:00:00+00:00,COMPLAINT,MEDIUM,CLOSED,false,ANSWERED,4.32
CAS_0000012737,CUST_00007178,POL_000011437,INT_00000074147,2025-06-16T08:00:00+00:00,2025-06-22T00:00:00+00:00,BILLING,MEDIUM,RESOLVED,true,DOCUMENT_REQUESTED,1.89
CAS_0000012738,CUST_00007179,POL_000011438,INT_00000074155,2026-01-21T12:00:00+00:00,2026-02-07T00:00:00+00:00,COMPLAINT,MEDIUM,CLOSED,false,ANSWERED,4.61
CAS_0000012739,CUST_00007179,POL_000011438,INT_00000074168,2026-01-18T14:00:00+00:00,2026-01-23T00:00:00+00:00,CLAIM_SUPPORT,MEDIUM,RESOLVED,true,ANSWERED,
CAS_0000012740,CUST_00007180,POL_000011439,INT_00000074177,2024-02-06T09:00:00+00:00,2024-02-09T00:00:00+00:00,CLAIM_SUPPORT,MEDIUM,RESOLVED,false,COMPENSATED,5
CAS_0000012741,CUST_00007181,POL_000011441,INT_00000074185,2026-03-09T15:00:00+00:00,2026-03-15T00:00:00+00:00,CLAIM_SUPPORT,HIGH,RESOLVED,false,DOCUMENT_REQUESTED,4.61
CAS_0000012742,CUST_00007181,POL_000011443,INT_00000074186,2026-04-18T15:00:00+00:00,2026-04-23T00:00:00+00:00,BILLING,HIGH,RESOLVED,false,DOCUMENT_REQUESTED,2.11
CAS_0000012743,CUST_00007182,POL_000011444,INT_00000074191,2024-04-28T12:00:00+00:00,2024-05-08T00:00:00+00:00,CLAIM_SUPPORT,MEDIUM,RESOLVED,false,ANSWERED,2.19
CAS_0000012744,CUST_00007184,POL_000011446,INT_00000074213,2021-12-20T15:00:00+00:00,2021-12-21T00:00:00+00:00,BILLING,MEDIUM,RESOLVED,false,ESCALATED_BACKOFFICE,3.84
CAS_0000012745,CUST_00007184,POL_000011446,INT_00000074215,2025-12-14T18:00:00+00:00,2025-12-20T00:00:00+00:00,CLAIM_SUPPORT,MEDIUM,RESOLVED,true,DOCUMENT_REQUESTED,4.3
CAS_0000012746,CUST_00007184,POL_000011446,INT_00000074217,2025-11-26T08:00:00+00:00,2025-11-30T00:00:00+00:00,CLAIM_SUPPORT,HIGH,ESCALATED,false,ESCALATED_BACKOFFICE,2.92
CAS_0000012747,CUST_00007185,POL_000011448,INT_00000074227,2026-03-01T13:00:00+00:00,2026-03-11T00:00:00+00:00,COMPLAINT,LOW,CLOSED,false,ANSWERED,3.91
CAS_0000012748,CUST_00007186,POL_000011449,INT_00000074233,2026-02-21T17:00:00+00:00,2026-03-18T00:00:00+00:00,COMPLAINT,MEDIUM,RESOLVED,false,ANSWERED,4.69
CAS_0000012749,CUST_00007186,POL_000011449,INT_00000074238,2026-04-06T13:00:00+00:00,2026-04-21T00:00:00+00:00,BILLING,MEDIUM,ESCALATED,false,COMPENSATED,1.41
CAS_0000012750,CUST_00007186,POL_000011449,INT_00000074241,2026-05-31T08:00:00+00:00,2026-06-19T00:00:00+00:00,COMPLAINT,MEDIUM,CLOSED,false,ESCALATED_BACKOFFICE,4.2
CAS_0000012751,CUST_00007186,POL_000011449,INT_00000074242,2026-01-18T09:00:00+00:00,2026-02-11T00:00:00+00:00,CLAIM_SUPPORT,MEDIUM,RESOLVED,false,ANSWERED,3.62
CAS_0000012752,CUST_00007187,POL_000011451,INT_00000074244,2026-01-31T17:00:00+00:00,2026-02-20T00:00:00+00:00,BILLING,HIGH,RESOLVED,false,COMPENSATED,4.04
CAS_0000012753,CUST_00007187,POL_000011451,INT_00000074247,2026-03-06T10:00:00+00:00,2026-03-20T00:00:00+00:00,CLAIM_SUPPORT,LOW,CLOSED,true,ANSWERED,3.63
CAS_0000012754,CUST_00007188,POL_000011452,INT_00000074255,2024-02-20T08:00:00+00:00,,CLAIM_SUPPORT,MEDIUM,CLOSED,true,COMPENSATED,3.49
CAS_0000012755,CUST_00007188,POL_000011452,INT_00000074261,2025-05-16T16:00:00+00:00,2025-05-19T00:00:00+00:00,CLAIM_SUPPORT,LOW,CLOSED,true,ANSWERED,2.37
CAS_0000012756,CUST_00007189,POL_000011453,INT_00000074265,2025-05-22T12:00:00+00:00,2025-06-13T00:00:00+00:00,CLAIM_SUPPORT,LOW,RESOLVED,false,ANSWERED,4.21
CAS_0000012757,CUST_00007189,POL_000011453,INT_00000074267,2025-02-24T09:00:00+00:00,2025-03-05T00:00:00+00:00,BILLING,LOW,CLOSED,false,DOCUMENT_REQUESTED,2.75
CAS_0000012758,CUST_00007192,POL_000011458,INT_00000074289,2025-09-02T11:00:00+00:00,2025-09-21T00:00:00+00:00,COMPLAINT,MEDIUM,RESOLVED,false,COMPENSATED,3.87
CAS_0000012759,CUST_00007192,POL_000011458,INT_00000074297,2026-05-03T13:00:00+00:00,2026-05-24T00:00:00+00:00,BILLING,MEDIUM,RESOLVED,true,ESCALATED_BACKOFFICE,3.96
CAS_0000012760,CUST_00007193,POL_000011459,INT_00000074301,2023-01-19T17:00:00+00:00,2023-01-28T00:00:00+00:00,COMPLAINT,CRITICAL,CLOSED,false,ANSWERED,5
CAS_0000012761,CUST_00007194,POL_000011461,INT_00000074308,2024-08-26T18:00:00+00:00,2024-08-28T00:00:00+00:00,BILLING,MEDIUM,RESOLVED,false,ANSWERED,3.03
CAS_0000012762,CUST_00007194,POL_000011461,INT_00000074313,2022-10-07T12:00:00+00:00,2022-11-01T00:00:00+00:00,COMPLAINT,MEDIUM,RESOLVED,false,ANSWERED,3.11
CAS_0000012763,CUST_00007194,POL_000011461,INT_00000074314,2024-06-20T15:00:00+00:00,2024-06-25T00:00:00+00:00,BILLING,MEDIUM,ESCALATED,true,ANSWERED,2.35
CAS_0000012764,CUST_00007194,POL_000011461,INT_00000074318,2025-05-27T11:00:00+00:00,2025-06-13T00:00:00+00:00,COMPLAINT,HIGH,RESOLVED,false,ANSWERED,3.44
CAS_0000012765,CUST_00007194,POL_000011462,INT_00000074319,2025-10-30T08:00:00+00:00,2025-11-23T00:00:00+00:00,BILLING,LOW,CLOSED,false,ANSWERED,3.92
CAS_0000012766,CUST_00007195,POL_000011463,INT_00000074330,2024-05-11T11:00:00+00:00,2024-05-14T00:00:00+00:00,CLAIM_SUPPORT,LOW,CLOSED,false,ANSWERED,2.98
CAS_0000012767,CUST_00007195,POL_000011463,INT_00000074337,2026-05-24T17:00:00+00:00,2026-06-04T00:00:00+00:00,COMPLAINT,LOW,RESOLVED,false,ANSWERED,2.19
CAS_0000012768,CUST_00007196,POL_000011464,INT_00000074345,2026-04-08T17:00:00+00:00,2026-04-11T00:00:00+00:00,BILLING,LOW,CLOSED,false,ANSWERED,4.12
CAS_0000012769,CUST_00007197,POL_000011465,INT_00000074349,2026-05-16T10:00:00+00:00,2026-05-26T00:00:00+00:00,BILLING,MEDIUM,RESOLVED,true,ANSWERED,4.65
CAS_0000012770,CUST_00007197,POL_000011465,INT_00000074353,2026-02-21T10:00:00+00:00,2026-02-25T00:00:00+00:00,BILLING,HIGH,RESOLVED,false,ANSWERED,4.14
CAS_0000012771,CUST_00007197,POL_000011465,INT_00000074355,2025-12-27T17:00:00+00:00,2025-12-29T00:00:00+00:00,BILLING,MEDIUM,ESCALATED,false,COMPENSATED,3.17
CAS_0000012772,CUST_00007197,POL_000011465,INT_00000074357,2025-11-09T08:00:00+00:00,2025-11-20T00:00:00+00:00,BILLING,LOW,CLOSED,true,DOCUMENT_REQUESTED,2.15
CAS_0000012773,CUST_00007198,POL_000011466,INT_00000074360,2023-05-14T16:00:00+00:00,2023-06-04T00:00:00+00:00,COMPLAINT,MEDIUM,RESOLVED,true,ANSWERED,1.94
CAS_0000012774,CUST_00007199,POL_000011467,INT_00000074364,2025-02-24T11:00:00+00:00,2025-03-15T00:00:00+00:00,BILLING,HIGH,RESOLVED,true,ANSWERED,1.01
CAS_0000012775,CUST_00007200,POL_000011468,INT_00000074370,2025-01-11T10:00:00+00:00,2025-01-21T00:00:00+00:00,BILLING,MEDIUM,RESOLVED,false,ANSWERED,2.65
CAS_0000012776,CUST_00007200,POL_000011468,INT_00000074376,2025-03-16T14:00:00+00:00,2025-04-10T00:00:00+00:00,COMPLAINT,MEDIUM,RESOLVED,true,ANSWERED,2.06
CAS_0000012777,CUST_00007200,POL_000011468,INT_00000074378,2025-11-25T18:00:00+00:00,2025-12-13T00:00:00+00:00,BILLING,MEDIUM,RESOLVED,false,DOCUMENT_REQUESTED,4.17
CAS_0000012778,CUST_00007201,POL_000011469,INT_00000074391,2022-10-11T08:00:00+00:00,2022-10-22T00:00:00+00:00,BILLING,MEDIUM,RESOLVED,false,ANSWERED,2.72
CAS_0000012779,CUST_00007203,POL_000011472,INT_00000074405,2023-02-15T17:00:00+00:00,2023-02-20T00:00:00+00:00,BILLING,LOW,RESOLVED,false,DOCUMENT_REQUESTED,3.24
CAS_0000012780,CUST_00007203,POL_000011472,INT_00000074406,2023-05-08T15:00:00+00:00,2023-05-11T00:00:00+00:00,CLAIM_SUPPORT,MEDIUM,RESOLVED,false,COMPENSATED,
CAS_0000012781,CUST_00007203,POL_000011472,INT_00000074408,2025-03-11T18:00:00+00:00,2025-03-16T00:00:00+00:00,CLAIM_SUPPORT,LOW,RESOLVED,true,DOCUMENT_REQUESTED,3.31
CAS_0000012782,CUST_00007204,POL_000011473,INT_00000074415,2026-01-31T17:00:00+00:00,2026-02-09T00:00:00+00:00,BILLING,LOW,RESOLVED,true,ANSWERED,2.02
CAS_0000012783,CUST_00007204,POL_000011473,INT_00000074420,2025-07-21T15:00:00+00:00,2025-08-07T00:00:00+00:00,COMPLAINT,MEDIUM,RESOLVED,false,ANSWERED,4.43
CAS_0000012784,CUST_00007205,POL_000011474,INT_00000074427,2023-02-02T15:00:00+00:00,2023-02-18T00:00:00+00:00,BILLING,MEDIUM,RESOLVED,true,COMPENSATED,2.64
CAS_0000012785,CUST_00007205,POL_000011474,INT_00000074428,2025-11-07T18:00:00+00:00,2025-12-02T00:00:00+00:00,BILLING,HIGH,ESCALATED,false,ANSWERED,3.72
CAS_0000012786,CUST_00007205,POL_000011474,INT_00000074429,2021-05-28T13:00:00+00:00,2021-05-29T00:00:00+00:00,BILLING,LOW,RESOLVED,false,ANSWERED,1.9
CAS_0000012787,CUST_00007206,POL_000011475,INT_00000074446,2024-02-08T17:00:00+00:00,2024-02-17T00:00:00+00:00,COMPLAINT,LOW,RESOLVED,true,DOCUMENT_REQUESTED,2.0
CAS_0000012788,CUST_00007207,POL_000011477,INT_00000074453,2023-12-31T08:00:00+00:00,2024-01-24T00:00:00+00:00,COMPLAINT,MEDIUM,RESOLVED,true,COMPENSATED,
CAS_0000012789,CUST_00007207,POL_000011477,INT_00000074457,2021-09-14T12:00:00+00:00,2021-09-20T00:00:00+00:00,COMPLAINT,HIGH,ESCALATED,true,ANSWERED,2.82
CAS_0000012790,CUST_00007207,POL_000011478,INT_00000074460,2023-11-30T12:00:00+00:00,2023-12-11T00:00:00+00:00,BILLING,LOW,RESOLVED,true,DOCUMENT_REQUESTED,3.04
CAS_0000012791,CUST_00007207,POL_000011478,INT_00000074461,2022-06-10T11:00:00+00:00,2022-06-17T00:00:00+00:00,BILLING,LOW,CLOSED,true,ANSWERED,2.98
CAS_0000012792,CUST_00007208,POL_000011480,INT_00000074467,2024-08-28T10:00:00+00:00,,COMPLAINT,MEDIUM,RESOLVED,false,ANSWERED,3.75
CAS_0000012793,CUST_00007209,POL_000011482,INT_00000074471,2025-12-24T18:00:00+00:00,2026-01-13T00:00:00+00:00,CLAIM_SUPPORT,LOW,RESOLVED,true,DOCUMENT_REQUESTED,2.15
CAS_0000012794,CUST_00007210,POL_000011486,INT_00000074478,2022-09-10T18:00:00+00:00,2022-09-16T00:00:00+00:00,CLAIM_SUPPORT,LOW,CLOSED,false,ANSWERED,3.55
CAS_0000012795,CUST_00007210,POL_000011485,INT_00000074481,2025-01-28T12:00:00+00:00,2025-02-17T00:00:00+00:00,CLAIM_SUPPORT,MEDIUM,CLOSED,false,COMPENSATED,3.22
CAS_0000012796,CUST_00007211,POL_000011489,INT_00000074485,2026-05-16T18:00:00+00:00,2026-05-29T00:00:00+00:00,BILLING,MEDIUM,RESOLVED,false,ANSWERED,2.96
CAS_0000012797,CUST_00007211,POL_000011490,INT_00000074487,2026-04-29T15:00:00+00:00,2026-05-04T00:00:00+00:00,CLAIM_SUPPORT,MEDIUM,CLOSED,false,COMPENSATED,
CAS_0000012798,CUST_00007212,POL_000011491,INT_00000074495,2026-02-04T08:00:00+00:00,2026-02-24T00:00:00+00:00,COMPLAINT,MEDIUM,RESOLVED,false,DOCUMENT_REQUESTED,
CAS_0000012799,CUST_00007213,POL_000011492,INT_00000074501,2023-06-07T09:00:00+00:00,2023-06-09T00:00:00+00:00,BILLING,MEDIUM,RESOLVED,true,ANSWERED,2.35
CAS_0000012800,CUST_00007214,POL_000011493,INT_00000074512,2024-05-20T14:00:00+00:00,2024-05-26T00:00:00+00:00,CLAIM_SUPPORT,LOW,ESCALATED,true,DOCUMENT_REQUESTED,2.25
CAS_0000012801,CUST_00007214,POL_000011493,INT_00000074515,2025-04-06T12:00:00+00:00,2025-04-18T00:00:00+00:00,COMPLAINT,MEDIUM,ESCALATED,true,COMPENSATED,2.31
CAS_0000012802,CUST_00007216,POL_000011496,INT_00000074525,2025-01-10T08:00:00+00:00,2025-01-13T00:00:00+00:00,CLAIM_SUPPORT,LOW,RESOLVED,false,DOCUMENT_REQUESTED,4.1
CAS_0000012803,CUST_00007218,POL_000011498,INT_00000074536,2025-03-18T17:00:00+00:00,2025-04-08T00:00:00+00:00,COMPLAINT,LOW,ESCALATED,false,ESCALATED_BACKOFFICE,3.85
CAS_0000012804,CUST_00007218,POL_000011498,INT_00000074538,2025-12-09T17:00:00+00:00,,BILLING,MEDIUM,RESOLVED,true,DOCUMENT_REQUESTED,2.28
CAS_0000012805,CUST_00007219,POL_000011499,INT_00000074543,2020-06-17T18:00:00+00:00,2020-06-28T00:00:00+00:00,BILLING,MEDIUM,CLOSED,false,ESCALATED_BACKOFFICE,2.26
CAS_0000012806,CUST_00007219,POL_000011500,INT_00000074547,2021-02-08T18:00:00+00:00,2021-02-17T00:00:00+00:00,COMPLAINT,LOW,CLOSED,true,ANSWERED,2.26
CAS_0000012807,CUST_00007220,POL_000011502,INT_00000074557,2024-02-20T08:00:00+00:00,2024-03-16T00:00:00+00:00,BILLING,LOW,ESCALATED,false,ESCALATED_BACKOFFICE,3.78
CAS_0000012808,CUST_00007221,POL_000011505,INT_00000074567,2024-04-19T17:00:00+00:00,2024-04-21T00:00:00+00:00,BILLING,MEDIUM,RESOLVED,false,COMPENSATED,5
CAS_0000012809,CUST_00007221,POL_000011506,INT_00000074569,2025-05-08T11:00:00+00:00,2025-05-20T00:00:00+00:00,BILLING,HIGH,RESOLVED,true,COMPENSATED,3.84
CAS_0000012810,CUST_00007221,POL_000011504,INT_00000074572,2025-11-26T12:00:00+00:00,2025-12-02T00:00:00+00:00,BILLING,MEDIUM,RESOLVED,true,COMPENSATED,2.5
CAS_0000012811,CUST_00007222,POL_000011507,INT_00000074579,2026-05-14T12:00:00+00:00,2026-05-31T00:00:00+00:00,BILLING,LOW,RESOLVED,true,ESCALATED_BACKOFFICE,2.43
CAS_0000012812,CUST_00007222,POL_000011507,INT_00000074581,2026-04-25T11:00:00+00:00,2026-05-05T00:00:00+00:00,COMPLAINT,LOW,RESOLVED,false,COMPENSATED,4.68
CAS_0000012813,CUST_00007223,POL_000011508,INT_00000074583,2024-07-12T17:00:00+00:00,2024-07-17T00:00:00+00:00,CLAIM_SUPPORT,LOW,CLOSED,false,ANSWERED,3.08
CAS_0000012814,CUST_00007223,POL_000011508,INT_00000074587,2024-12-17T11:00:00+00:00,2024-12-30T00:00:00+00:00,BILLING,LOW,RESOLVED,false,DOCUMENT_REQUESTED,1.18
CAS_0000012815,CUST_00007224,POL_000011509,INT_00000074593,2024-10-14T11:00:00+00:00,2024-10-20T00:00:00+00:00,COMPLAINT,MEDIUM,RESOLVED,false,ESCALATED_BACKOFFICE,3.33
CAS_0000012816,CUST_00007225,POL_000011511,INT_00000074606,2024-05-24T12:00:00+00:00,2024-05-28T00:00:00+00:00,BILLING,MEDIUM,CLOSED,false,DOCUMENT_REQUESTED,
CAS_0000012817,CUST_00007226,POL_000011513,INT_00000074620,2025-08-26T14:00:00+00:00,2025-08-28T00:00:00+00:00,BILLING,HIGH,RESOLVED,false,COMPENSATED,3.62
CAS_0000012818,CUST_00007227,POL_000011514,INT_00000074631,2025-01-15T13:00:00+00:00,2025-01-26T00:00:00+00:00,CLAIM_SUPPORT,LOW,CLOSED,false,ANSWERED,4.74
CAS_0000012819,CUST_00007227,POL_000011514,INT_00000074632,2022-05-01T08:00:00+00:00,2022-05-21T00:00:00+00:00,BILLING,MEDIUM,RESOLVED,false,DOCUMENT_REQUESTED,4.05
CAS_0000012820,CUST_00007227,POL_000011514,INT_00000074634,2023-11-13T09:00:00+00:00,2023-11-21T00:00:00+00:00,CLAIM_SUPPORT,LOW,CLOSED,true,ANSWERED,2.17
CAS_0000012821,CUST_00007227,POL_000011514,INT_00000074641,2026-05-16T18:00:00+00:00,2026-05-31T00:00:00+00:00,BILLING,LOW,ESCALATED,false,ANSWERED,3.48
CAS_0000012822,CUST_00007228,POL_000011515,INT_00000074647,2025-05-24T13:00:00+00:00,2025-05-30T00:00:00+00:00,BILLING,MEDIUM,RESOLVED,true,ANSWERED,2.88
CAS_0000012823,CUST_00007229,POL_000011516,INT_00000074651,2023-03-21T16:00:00+00:00,2023-04-01T00:00:00+00:00,BILLING,MEDIUM,RESOLVED,false,ESCALATED_BACKOFFICE,4.34
CAS_0000012824,CUST_00007229,POL_000011516,INT_00000074655,2023-12-06T16:00:00+00:00,2023-12-26T00:00:00+00:00,BILLING,HIGH,RESOLVED,false,ANSWERED,4.52
CAS_0000012825,CUST_00007230,POL_000011519,INT_00000074660,2022-01-10T16:00:00+00:00,2022-01-25T00:00:00+00:00,BILLING,MEDIUM,CLOSED,false,COMPENSATED,3.34
CAS_0000012826,CUST_00007230,POL_000011517,INT_00000074661,2024-09-16T08:00:00+00:00,2024-10-05T00:00:00+00:00,BILLING,MEDIUM,RESOLVED,false,COMPENSATED,4.15
CAS_0000012827,CUST_00007230,POL_000011518,INT_00000074662,2021-11-27T11:00:00+00:00,2021-12-14T00:00:00+00:00,BILLING,HIGH,RESOLVED,true,ANSWERED,2.05
CAS_0000012828,CUST_00007230,POL_000011518,INT_00000074663,2024-03-12T09:00:00+00:00,2024-03-16T00:00:00+00:00,CLAIM_SUPPORT,LOW,RESOLVED,true,DOCUMENT_REQUESTED,2.44
CAS_0000012829,CUST_00007230,POL_000011518,INT_00000074665,2021-12-28T10:00:00+00:00,2022-01-18T00:00:00+00:00,COMPLAINT,HIGH,CLOSED,false,COMPENSATED,2.69
CAS_0000012830,CUST_00007230,POL_000011519,INT_00000074666,2025-06-22T08:00:00+00:00,2025-06-27T00:00:00+00:00,CLAIM_SUPPORT,MEDIUM,RESOLVED,false,ANSWERED,3.64
CAS_0000012831,CUST_00007230,POL_000011518,INT_00000074667,2025-03-18T08:00:00+00:00,2025-03-30T00:00:00+00:00,COMPLAINT,HIGH,CLOSED,true,ESCALATED_BACKOFFICE,3.6
CAS_0000012832,CUST_00007230,POL_000011519,INT_00000074670,2022-06-25T15:00:00+00:00,2022-07-08T00:00:00+00:00,CLAIM_SUPPORT,MEDIUM,RESOLVED,true,ANSWERED,2.6
CAS_0000012833,CUST_00007231,POL_000011520,INT_00000074677,2023-02-15T17:00:00+00:00,2023-03-12T00:00:00+00:00,BILLING,LOW,ESCALATED,false,ANSWERED,3.82
CAS_0000012834,CUST_00007232,POL_000011521,INT_00000074679,2025-08-01T10:00:00+00:00,2025-08-05T00:00:00+00:00,COMPLAINT,LOW,ESCALATED,true,DOCUMENT_REQUESTED,1.86
CAS_0000012835,CUST_00007233,POL_000011525,INT_00000074686,2023-09-15T13:00:00+00:00,2023-10-10T00:00:00+00:00,BILLING,MEDIUM,RESOLVED,false,ANSWERED,3.66
CAS_0000012836,CUST_00007234,POL_000011527,INT_00000074694,2025-02-27T15:00:00+00:00,2025-03-02T00:00:00+00:00,CLAIM_SUPPORT,LOW,CLOSED,true,DOCUMENT_REQUESTED,1.83
CAS_0000012837,CUST_00007234,POL_000011527,INT_00000074696,2025-03-07T13:00:00+00:00,2025-03-12T00:00:00+00:00,BILLING,HIGH,RESOLVED,true,COMPENSATED,3.58
CAS_0000012838,CUST_00007234,POL_000011527,INT_00000074700,2025-06-27T12:00:00+00:00,2025-06-29T00:00:00+00:00,BILLING,MEDIUM,RESOLVED,false,DOCUMENT_REQUESTED,5
CAS_0000012839,CUST_00007235,POL_000011528,INT_00000074706,2026-05-02T14:00:00+00:00,2026-05-19T00:00:00+00:00,COMPLAINT,LOW,RESOLVED,true,ANSWERED,
CAS_0000012840,CUST_00007235,POL_000011528,INT_00000074715,2026-03-17T15:00:00+00:00,2026-04-02T00:00:00+00:00,CLAIM_SUPPORT,MEDIUM,RESOLVED,false,DOCUMENT_REQUESTED,3.38
CAS_0000012841,CUST_00007236,POL_000011529,INT_00000074718,2026-01-08T15:00:00+00:00,2026-01-11T00:00:00+00:00,CLAIM_SUPPORT,MEDIUM,RESOLVED,false,COMPENSATED,4.67
CAS_0000012842,CUST_00007236,POL_000011529,INT_00000074721,2026-05-03T12:00:00+00:00,2026-05-17T00:00:00+00:00,BILLING,CRITICAL,RESOLVED,false,DOCUMENT_REQUESTED,3.13
CAS_0000012843,CUST_00007236,POL_000011529,INT_00000074723,2026-06-25T08:00:00+00:00,2026-07-01T00:00:00+00:00,CLAIM_SUPPORT,CRITICAL,RESOLVED,false,ANSWERED,4.09
CAS_0000012844,CUST_00007236,POL_000011529,INT_00000074725,2024-10-06T14:00:00+00:00,2024-10-22T00:00:00+00:00,BILLING,HIGH,RESOLVED,true,COMPENSATED,3.1
CAS_0000012845,CUST_00007237,POL_000011530,INT_00000074734,2025-05-19T17:00:00+00:00,2025-06-05T00:00:00+00:00,BILLING,LOW,RESOLVED,false,COMPENSATED,3.3
CAS_0000012846,CUST_00007238,POL_000011531,INT_00000074735,2024-10-12T17:00:00+00:00,2024-10-29T00:00:00+00:00,BILLING,MEDIUM,RESOLVED,false,ANSWERED,3.51
CAS_0000012847,CUST_00007238,POL_000011531,INT_00000074739,2024-12-03T18:00:00+00:00,2024-12-25T00:00:00+00:00,BILLING,MEDIUM,RESOLVED,true,DOCUMENT_REQUESTED,2.12
CAS_0000012848,CUST_00007240,POL_000011534,INT_00000074757,2025-09-01T17:00:00+00:00,2025-09-25T00:00:00+00:00,COMPLAINT,LOW,RESOLVED,true,ANSWERED,5
CAS_0000012849,CUST_00007241,POL_000011537,INT_00000074761,2023-11-10T11:00:00+00:00,2023-11-22T00:00:00+00:00,BILLING,HIGH,RESOLVED,false,DOCUMENT_REQUESTED,3.83
CAS_0000012850,CUST_00007242,POL_000011538,INT_00000074777,2023-08-01T18:00:00+00:00,2023-08-26T00:00:00+00:00,CLAIM_SUPPORT,MEDIUM,CLOSED,false,ANSWERED,3.72
